datetime	FF	FX	N	P	T	TD	U	gasPower	hour	dayofweek	season
2017-10-05 02:00:00	7.803999900817871	11.842000007629395	5.400000095367432	1012.7000122070312	12.420000076293945	11.260000228881836	92.0	0.025645862926136364	2	3	4
2017-10-05 03:00:00	7.821666717529298	11.71500015258789	6.5	1011.11669921875	12.81666660308838	12.100000381469727	94.83333587646484	0.031083540482954544	3	3	4
2017-10-05 04:00:00	8.699999809265138	13.149999618530273	6.5	1009.5499877929688	13.5	12.883333206176758	95.83333587646484	0.02045232599431818	4	3	4
2017-10-05 05:00:00	10.03499984741211	15.49333381652832	6.666666507720947	1008.4000244140624	13.81666660308838	13.100000381469727	95.0	0.02635609019886364	5	3	4
2017-10-05 06:00:00	10.279999732971193	15.039999961853027	7.666666507720947	1007.0	14.149999618530273	13.0	92.16666412353516	0.08956631747159091	6	3	4
2017-10-05 07:00:00	11.670000076293945	17.02833366394043	8.0	1006.0999755859376	14.733333587646484	13.149999618530273	89.66666412353516	0.15334250710227273	7	3	4
2017-10-05 08:00:00	11.44166660308838	16.38166618347168	7.166666507720947	1005.5166625976562	14.883333206176758	13.800000190734865	92.66666412353516	0.11336447975852272	8	3	4
2017-10-05 09:00:00	11.71500015258789	18.053333282470703	7.333333492279053	1005.6500244140624	15.783332824707033	13.5	85.66666412353516	0.17890514026988635	9	3	4
2017-10-05 10:00:00	11.851666450500488	18.93000030517578	5.833333492279053	1007.2333374023438	14.550000190734865	11.766666412353516	83.0	0.059380548650568174	10	3	4
2017-10-05 11:00:00	10.710000038146973	16.155000686645508	6.666666507720947	1009.0833740234376	14.050000190734865	9.783333778381348	75.16666412353516	0.04422496448863636	11	3	4
2017-10-05 12:00:00	10.148333549499512	15.72166633605957	5.166666507720947	1010.7833251953124	13.666666984558105	9.733333587646484	76.83333587646484	0.037370161576704544	12	3	4
2017-10-05 13:00:00	9.018333435058594	14.138333320617676	3.0	1012.2333374023438	14.449999809265135	9.416666984558104	71.33333587646484	0.0245361328125	13	3	4
2017-10-05 14:00:00	8.889999389648438	13.888333320617676	2.5	1013.2000122070312	14.733333587646484	8.533332824707031	66.0	0.029263583096590905	14	3	4
2017-10-05 15:00:00	9.15666675567627	13.571666717529295	4.166666507720946	1013.8666381835938	14.81666660308838	8.883333206176758	67.16666412353516	0.016379616477272728	15	3	4
2017-10-05 16:00:00	8.358333587646483	13.21500015258789	6.666666507720947	1014.5166625976562	14.449999809265135	8.966666221618652	69.16666412353516	0.023448597301136364	16	3	4
2017-10-05 17:00:00	8.208333015441895	12.90333366394043	5.166666507720947	1015.1500244140624	14.06666660308838	8.25	67.5	0.032426313920454544	17	3	4
2017-10-05 18:00:00	6.988333702087402	10.904999732971193	0.8333333134651184	1015.63330078125	12.850000381469727	7.550000190734862	69.83333587646484	0.04483864524147727	18	3	4
2017-10-05 19:00:00	6.136666774749756	9.508333206176758	1.5	1016.2000122070312	12.333333015441895	6.866666793823242	68.83333587646484	0.07610529119318182	19	3	4
2017-10-05 20:00:00	6.313333511352539	10.301666259765623	5.5	1016.6166381835938	11.93333339691162	6.816666603088379	70.66666412353516	0.08472789417613638	20	3	4
2017-10-05 21:00:00	4.556666374206543	7.553333282470702	3.6666667461395264	1016.8833618164062	11.383333206176758	7.083333492279053	74.5	0.07355291193181818	21	3	4
2017-10-05 22:00:00	4.693333625793457	7.849999904632567	1.3333333730697632	1016.933349609375	11.466667175292967	6.633333206176758	71.66666412353516	0.11936257102272728	22	3	4
2017-10-05 23:00:00	5.490000247955322	8.829999923706055	0.6666666865348816	1017.1666259765624	11.68333339691162	6.099999904632568	68.16666412353516	0.04889470880681818	23	3	4
2017-10-06 00:00:00	5.5916666984558105	9.483333587646484	1.3333333730697632	1017.2000122070312	11.81666660308838	5.400000095367432	64.5	0.037553267045454544	0	4	4
2017-10-06 01:00:00	5.108333110809326	8.324999809265138	6.833333492279053	1017.13330078125	12.208333969116213	5.7166666984558105	64.0	0.04491743607954545	1	4	4
2017-10-06 02:00:00	5.070000171661377	7.860000133514402	3.799999952316284	1017.2000122070312	11.100000381469727	6.880000114440918	75.0	0.024559437144886363	2	4	4
2017-10-06 03:00:00	5.018333435058594	7.99833345413208	5.666666507720947	1017.316650390625	10.649999618530273	8.216667175292969	84.33333587646484	0.04039528586647728	3	4	4
2017-10-06 04:00:00	3.8966667652130127	6.861666679382324	6.666666507720947	1017.3499755859376	10.5	8.800000190734863	88.83333587646484	0.02375044389204545	4	4	4
2017-10-06 05:00:00	3.9066667556762695	6.404999732971191	5.0	1017.183349609375	9.916666030883787	8.283332824707031	89.16666412353516	0.04228848544034091	5	4	4
2017-10-06 06:00:00	4.0399999618530265	6.476666927337647	5.5	1017.4166870117188	10.333333015441896	7.7333335876464835	83.5	0.13090376420454544	6	4	4
2017-10-06 07:00:00	4.069999694824219	7.010000228881836	2.5	1017.4166870117188	10.783333778381348	7.116666793823242	77.5	0.1438565340909091	7	4	4
2017-10-06 08:00:00	5.970000267028809	10.765000343322754	4.5	1017.9166259765624	10.949999809265137	7.46666669845581	78.83333587646484	0.1722079190340909	8	4	4
2017-10-06 09:00:00	5.369999885559082	8.546667098999022	4.5	1018.433349609375	11.199999809265137	8.649999618530272	83.66666412353516	0.11207164417613637	9	4	4
2017-10-06 10:00:00	5.6616668701171875	9.453332901000977	5.333333492279053	1019.3833618164062	11.18333339691162	8.766666412353517	84.66666412353516	0.19873046875	10	4	4
2017-10-06 11:00:00	6.333333492279053	10.661666870117188	6.166666507720947	1020.25	12.716667175292967	9.5	80.33333587646484	0.1085205078125	11	4	4
2017-10-06 12:00:00	6.881666660308838	11.928333282470705	5.5	1020.8499755859376	13.233333587646484	9.766666412353516	79.0	0.06682794744318182	12	4	4
2017-10-06 13:00:00	8.178333282470701	12.8100004196167	4.833333492279053	1021.3833618164062	13.716666221618652	8.949999809265137	72.66666412353516	0.07301580255681818	13	4	4
2017-10-06 14:00:00	8.626667022705076	13.244999885559082	5.166666507720947	1021.63330078125	14.300000190734865	9.416666984558104	72.16666412353516	0.030324485085227268	14	4	4
2017-10-06 15:00:00	7.190000057220459	11.461666107177734	5.666666507720947	1022.0	14.5	9.149999618530273	69.83333587646484	0.037373490767045464	15	4	4
2017-10-06 16:00:00	5.375	9.591667175292967	6.0	1022.6166381835938	12.716667175292967	9.866666793823242	82.5	0.04659534801136364	16	4	4
2017-10-06 17:00:00	6.226666450500487	9.940000534057617	6.166666507720947	1022.8333129882812	12.366666793823242	9.016666412353516	79.83333587646484	0.05486838600852273	17	4	4
2017-10-06 18:00:00	5.058333396911621	7.823333263397218	4.333333492279054	1023.1166381835938	12.050000190734865	8.300000190734862	77.33333587646484	0.09295099431818182	18	4	4
2017-10-06 19:00:00	4.741666793823242	7.503333568572997	7.333333492279053	1023.5833129882812	12.233333587646484	8.266666412353517	76.5	0.17686767578124998	19	4	4
2017-10-06 20:00:00	4.505000114440918	7.063333511352539	7.0	1023.5999755859376	12.016666412353516	7.949999809265138	75.66666412353516	0.19672518643465908	20	4	4
2017-10-06 21:00:00	3.2750000953674316	4.743333339691162	7.166666507720947	1023.7333374023438	11.533332824707033	8.133333206176758	79.16666412353516	0.05078346946022727	21	4	4
2017-10-06 22:00:00	4.068333148956299	6.37333345413208	8.0	1024.1500244140623	12.016666412353516	8.350000381469728	77.83333587646484	0.03447376598011364	22	4	4
2017-10-06 23:00:00	3.065000057220459	4.87666654586792	8.0	1024.3333740234377	11.666666030883787	8.383333206176758	79.83333587646484	0.037069424715909086	23	4	4
2017-10-07 00:00:00	3.505000114440918	5.74833345413208	6.666666507720947	1024.0	11.899999618530273	6.616666793823242	69.5	0.04884588068181818	0	5	4
2017-10-07 01:00:00	3.0875000953674316	4.563333511352539	0.6666666865348816	1023.4000244140624	10.824999809265137	5.824999809265138	70.75	0.05987326882102272	1	5	4
2017-10-07 02:00:00	2.7920000553131104	3.8279998302459717	8.0	1022.8200073242188	10.0	6.579999923706055	78.80000305175781	0.0374267578125	2	5	4
2017-10-07 03:00:00	3.7183332443237305	5.193333148956299	8.0	1022.0833129882812	11.166666030883787	6.7833333015441895	74.0	0.0538174715909091	3	5	4
2017-10-07 04:00:00	4.134999752044679	6.085000038146973	8.0	1021.1666870117188	11.649999618530273	7.46666669845581	74.83333587646484	0.03586092862215909	4	5	4
2017-10-07 05:00:00	6.22166633605957	8.481666564941406	7.333333492279053	1020.5166625976562	11.550000190734865	8.050000190734862	78.66666412353516	0.041315252130681816	5	5	4
2017-10-07 06:00:00	6.355000019073486	8.981666564941406	7.833333492279053	1019.7833251953124	11.633333206176758	7.833333492279053	77.0	0.07558038884943181	6	5	4
2017-10-07 07:00:00	6.50333309173584	9.466667175292967	7.666666507720947	1018.9500122070312	11.850000381469727	8.283332824707031	78.33333587646484	0.09291104403409092	7	5	4
2017-10-07 08:00:00	6.809999942779541	9.90666675567627	7.833333492279053	1018.0333251953124	11.883333206176758	8.550000190734862	79.5	0.17841131036931818	8	5	4
2017-10-07 09:00:00	7.723333358764647	11.12166690826416	7.333333492279053	1017.25	11.800000190734865	9.18333339691162	83.5	0.14874378551136366	9	5	4
2017-10-07 10:00:00	7.3916664123535165	10.46500015258789	7.5	1016.6166381835938	12.283332824707033	9.149999618530273	80.66666412353516	0.19289106889204544	10	5	4
2017-10-07 11:00:00	7.826666831970215	12.46500015258789	7.5	1015.9666748046876	12.600000381469727	10.800000190734863	88.16666412353516	0.1488492098721591	11	5	4
2017-10-07 12:00:00	7.960000038146973	11.41333293914795	6.666666507720947	1015.2666625976562	12.699999809265135	11.93333339691162	94.5	0.11287175958806818	12	5	4
2017-10-07 13:00:00	7.820000171661378	11.690000534057615	7.5	1014.4500122070312	13.483333587646484	12.850000381469727	95.16666412353516	0.11266978870738635	13	5	4
2017-10-07 14:00:00	8.09333324432373	11.845000267028807	6.5	1013.5333251953124	13.949999809265135	13.25	95.0	0.07278275923295455	14	5	4
2017-10-07 15:00:00	7.283333301544189	10.770000457763672	6.333333492279053	1012.7833251953124	14.5	13.366666793823242	92.16666412353516	0.05918079723011362	15	5	4
2017-10-07 16:00:00	6.87333345413208	10.446666717529297	6.0	1012.183349609375	15.06666660308838	13.033332824707033	87.16666412353516	0.08155295632102272	16	5	4
2017-10-07 17:00:00	6.453333377838135	9.994999885559082	6.166666507720947	1011.6500244140624	15.06666660308838	13.083333969116213	87.5	0.04478870738636364	17	5	4
2017-10-07 18:00:00	6.5916666984558105	9.80500030517578	6.0	1011.11669921875	14.966666221618652	13.233333587646484	88.83333587646484	0.12290704900568182	18	5	4
2017-10-07 19:00:00	6.306666851043701	9.758333206176758	6.833333492279053	1011.0	14.56666660308838	13.133333206176758	90.5	0.08491654829545454	19	5	4
2017-10-07 20:00:00	3.973333358764648	6.293333530426025	6.833333492279053	1011.0166625976562	13.133333206176758	12.449999809265135	95.33333587646484	0.05201970880681818	20	5	4
2017-10-07 21:00:00	4.71999979019165	7.0883331298828125	7.333333492279053	1011.683349609375	13.283332824707033	12.366666793823242	93.66666412353516	0.055723987926136365	21	5	4
